city,state_id,state_name
Fruitland,NM,New Mexico
Stacey Street,FL,Florida
Stewart,MN,Minnesota
Downs,KS,Kansas
Plainview,CA,California
Stuart,NE,Nebraska
Millington,MD,Maryland
Olive Branch,IL,Illinois
South Royalton,VT,Vermont
Dansville,MI,Michigan
Buffalo Gap,TX,Texas
Brooksville,KY,Kentucky
Heart Butte,MT,Montana
El Centro Naval Air Facility,CA,California
Elliott,SC,South Carolina
Cream Ridge,NJ,New Jersey
Standing Pine,MS,Mississippi
Tazlina,AK,Alaska
Gasquet,CA,California
Stockbridge,WI,Wisconsin
Anguilla,MS,Mississippi
Bucoda,WA,Washington
Unionville,PA,Pennsylvania
Roslyn,WA,Washington
Port Austin,MI,Michigan
Atlantic,NC,North Carolina
Butterfield,MO,Missouri
Indian Field,CT,Connecticut
Red Oak,OK,Oklahoma
Plum City,WI,Wisconsin
Cove City,NC,North Carolina
Nucla,CO,Colorado
Fort Garland,CO,Colorado
Lena,WI,Wisconsin
Bucksport,SC,South Carolina
Stonewall,TX,Texas
Mount Sidney,VA,Virginia
Francis Creek,WI,Wisconsin
Buda,IL,Illinois
Chalfant,PA,Pennsylvania
Cuyahoga Heights,OH,Ohio
Bantam,CT,Connecticut
Maple Ridge,OH,Ohio
Warsaw,OH,Ohio
Oglesby,TX,Texas
Hamler,OH,Ohio
Jefferson,PA,Pennsylvania
Trimble,OH,Ohio
Rolling Hills,WY,Wyoming
Summit,SC,South Carolina
Ider,AL,Alabama
Waikoloa Beach Resort,HI,Hawaii
Saluda,VA,Virginia
Old Forge,NY,New York
Villa Heights,VA,Virginia
Lincoln,DE,Delaware
Emlenton,PA,Pennsylvania
Maple Hill,KS,Kansas
Boothville,LA,Louisiana
Cathlamet,WA,Washington
Augusta,IL,Illinois
Collins,GA,Georgia
Brasher Falls,NY,New York
Keystone,IA,Iowa
Wade,NC,North Carolina
Portal,GA,Georgia
Mansión del Sol,PR,Puerto Rico
Baywood,VA,Virginia
Dexter,KS,Kansas
Hanover,KS,Kansas
Hershey,NE,Nebraska
Greenwood,FL,Florida
Vienna,LA,Louisiana
Paukaa,HI,Hawaii
Rivergrove,OR,Oregon
Ridgewood,OH,Ohio
Turrell,AR,Arkansas
Muddy,MT,Montana
Bixby,TX,Texas
Grand River,OH,Ohio
Lyndon,IL,Illinois
Pleasant Hill,TN,Tennessee
Glenview,KY,Kentucky
Wausa,NE,Nebraska
Shoshoni,WY,Wyoming
Kingman,IN,Indiana
Clearview,WV,West Virginia
Moravia,IA,Iowa
East Arcadia,NC,North Carolina
Leedey,OK,Oklahoma
Boyd,WI,Wisconsin
Wanamie,PA,Pennsylvania
Adams,TN,Tennessee
Baker,CA,California
De Valls Bluff,AR,Arkansas
Lake Colorado City,TX,Texas
Yachats,OR,Oregon
Garden City,AL,Alabama
Point Place,LA,Louisiana
Mount Calvary,WI,Wisconsin
Sheppton,PA,Pennsylvania
Balaton,MN,Minnesota
Washington Park,NC,North Carolina
Leslie,GA,Georgia
Fremont,WI,Wisconsin
Collbran,CO,Colorado
Lake Mystic,FL,Florida
Grassflat,PA,Pennsylvania
Wampum,PA,Pennsylvania
Stony Ridge,OH,Ohio
Sunbright,TN,Tennessee
Delleker,CA,California
Hoyt,KS,Kansas
Stokes,NC,North Carolina
New Hope,TX,Texas
D'Lo,MS,Mississippi
Hermansville,MI,Michigan
Rhinecliff,NY,New York
Hay Springs,NE,Nebraska
Caseville,MI,Michigan
Rices Landing,PA,Pennsylvania
South Vinemont,AL,Alabama
Foreston,MN,Minnesota
Quogue,NY,New York
Deer Lake,PA,Pennsylvania
Mount Aetna,MD,Maryland
Dunseith,ND,North Dakota
Strykersville,NY,New York
Osyka,MS,Mississippi
Conetoe,NC,North Carolina
Loleta,CA,California
Ashley,ND,North Dakota
Leming,TX,Texas
Brooten,MN,Minnesota
Nectar,AL,Alabama
Hester,LA,Louisiana
Silver Cliff,CO,Colorado
Chippewa Park,OH,Ohio
Ferrelview,MO,Missouri
Flat,TX,Texas
Wiconsico,PA,Pennsylvania
Eldorado,OH,Ohio
Confluence,PA,Pennsylvania
Lewistown,MO,Missouri
Funston,GA,Georgia
Chesnee,SC,South Carolina
Yakutat,AK,Alaska
Denver,IN,Indiana
Refton,PA,Pennsylvania
Higbee,MO,Missouri
Scalp Level,PA,Pennsylvania
Juniata Terrace,PA,Pennsylvania
Casco,WI,Wisconsin
Hickory Grove,SC,South Carolina
Rudolph,OH,Ohio
Alda,NE,Nebraska
Langley,OK,Oklahoma
Dudley,GA,Georgia
Willisville,IL,Illinois
St. James,LA,Louisiana
Thornton,AR,Arkansas
Mer Rouge,LA,Louisiana
Clarks,LA,Louisiana
Redbird Smith,OK,Oklahoma
Pinecraft,FL,Florida
Radcliffe,IA,Iowa
Woodson,AR,Arkansas
Allensworth,CA,California
Jefferson City,MT,Montana
Delton,MI,Michigan
Heidlersburg,PA,Pennsylvania
Hometown,WV,West Virginia
Sheridan,TX,Texas
Everly,IA,Iowa
Browns Valley,MN,Minnesota
Arcadia University,PA,Pennsylvania
Gilbertown,AL,Alabama
Rockland,WI,Wisconsin
Ailey,GA,Georgia
New Seabury,MA,Massachusetts
Kanawha,WV,West Virginia
Red River,NM,New Mexico
Notus,ID,Idaho
Turner,ME,Maine
Fairview,OR,Oregon
Vail,IA,Iowa
Clarksburg,OH,Ohio
Olanta,SC,South Carolina
Hillman,MI,Michigan
Havre North,MT,Montana
Napakiak,AK,Alaska
Williamson,GA,Georgia
St. Joseph,WI,Wisconsin
Canal Lewisville,OH,Ohio
Harrodsburg,IN,Indiana
Buffalo Springs,TX,Texas
Picture Rocks,PA,Pennsylvania
Three Springs,PA,Pennsylvania
Tigerton,WI,Wisconsin
Center City,MN,Minnesota
Masontown,WV,West Virginia
Hokah,MN,Minnesota
Beechmont,KY,Kentucky
Arlee,MT,Montana
Dillwyn,VA,Virginia
Hopkins Park,IL,Illinois
Savanna,OK,Oklahoma
Nisqually Indian Community,WA,Washington
Hato Arriba,PR,Puerto Rico
Centenary,SC,South Carolina
Greentop,MO,Missouri
Parkers Settlement,IN,Indiana
Wyano,PA,Pennsylvania
St. Libory,IL,Illinois
Icehouse Canyon,AZ,Arizona
Red Feather Lakes,CO,Colorado
El Prado Estates,AZ,Arizona
Candlewood Orchards,CT,Connecticut
Sharon,SC,South Carolina
Bodega,CA,California
Sacred Heart,MN,Minnesota
Minnetonka Beach,MN,Minnesota
Lester,WV,West Virginia
Jeromesville,OH,Ohio
Brooktondale,NY,New York
Hillsboro,AL,Alabama
Emlyn,KY,Kentucky
Alba,TX,Texas
Avalon,FL,Florida
Albert City,IA,Iowa
Mulliken,MI,Michigan
Ray,ND,North Dakota
Doyle,TN,Tennessee
Ghent,WV,West Virginia
River Bluff,KY,Kentucky
Camden,IN,Indiana
Schall Circle,FL,Florida
Grand Tower,IL,Illinois
Irvington,IL,Illinois
Grover,NC,North Carolina
Payne Gap,KY,Kentucky
Argusville,ND,North Dakota
Plainview,AR,Arkansas
Catawba,NC,North Carolina
Sardis,AR,Arkansas
Villa de Sabana,PR,Puerto Rico
Avondale,CO,Colorado
Byrnedale,PA,Pennsylvania
Georgetown,ID,Idaho
Gillis,LA,Louisiana
Hill City,SD,South Dakota
Launiupoko,HI,Hawaii
Taylor Springs,IL,Illinois
Halstad,MN,Minnesota
Rowes Run,PA,Pennsylvania
San Leanna,TX,Texas
Asharoken,NY,New York
Garfield,WA,Washington
Salem,NM,New Mexico
Golden Beach,FL,Florida
Packwood,IA,Iowa
Dumont,IA,Iowa
Weston,OR,Oregon
Upper Marlboro,MD,Maryland
South Hills,MT,Montana
White City,KS,Kansas
Busby,MT,Montana
Grantsboro,NC,North Carolina
Hampton,MN,Minnesota
Hot Springs,VA,Virginia
Roosevelt Estates,AZ,Arizona
Bonfield,IL,Illinois
Arroyo Hondo,NM,New Mexico
Clayton,IL,Illinois
Jerry City,OH,Ohio
Jamesport,MO,Missouri
Surfside Beach,TX,Texas
Gillett,AR,Arkansas
Fair Bluff,NC,North Carolina
Lacey,AR,Arkansas
Naselle,WA,Washington
Arlington,KS,Kansas
Patoka,IL,Illinois
West Warren,MA,Massachusetts
Chattaroy,WV,West Virginia
Mead,NE,Nebraska
Parker's Crossroads,TN,Tennessee
Hoffman,MN,Minnesota
Silverhill,AL,Alabama
Verden,OK,Oklahoma
Loyall,KY,Kentucky
Lovingston,VA,Virginia
Brownville Junction,ME,Maine
Alma,MO,Missouri
Neshanic,NJ,New Jersey
Gainesville,MO,Missouri
Norwood,CO,Colorado
Justice,WV,West Virginia
Andersonville,OH,Ohio
North Fairfield,OH,Ohio
Allenhurst,GA,Georgia
Duck,NC,North Carolina
Richmond Dale,OH,Ohio
Huntington,VT,Vermont
Higgins,TX,Texas
Chenequa,WI,Wisconsin
Mecca,IN,Indiana
Bowen,IL,Illinois
Stinson Beach,CA,California
Mattawamkeag,ME,Maine
Murrayville,IL,Illinois
Castlewood,SD,South Dakota
Montcalm,WV,West Virginia
Laurel Hill,FL,Florida
Tovey,IL,Illinois
Cedar Rapids,NE,Nebraska
Sulphur Rock,AR,Arkansas
Bay Port,MI,Michigan
Avoca,WI,Wisconsin
Randall,MN,Minnesota
Freeport,MI,Michigan
Junction City,IL,Illinois
La Rue,OH,Ohio
Morrisville,MO,Missouri
Benham,KY,Kentucky
Whitakers,NC,North Carolina
Kingstown,NC,North Carolina
Lacomb,OR,Oregon
Graham,GA,Georgia
Leary,GA,Georgia
Whitesburg,GA,Georgia
Pleasant Hill,LA,Louisiana
Berlin Heights,OH,Ohio
De Witt,NE,Nebraska
Menlo,GA,Georgia
North Woodstock,NH,New Hampshire
Shady Grove,OK,Oklahoma
Rote,PA,Pennsylvania
Tacna,AZ,Arizona
Pryor,MT,Montana
Madrone,NM,New Mexico
Smock,PA,Pennsylvania
LeRoy,KS,Kansas
Coulee City,WA,Washington
East Galesburg,IL,Illinois
Laddonia,MO,Missouri
Ullin,IL,Illinois
West Valley,NY,New York
Saint Mary,MT,Montana
Massieville,OH,Ohio
Jacumba,CA,California
Curlew Lake,WA,Washington
Melrose,NM,New Mexico
Caswell Beach,NC,North Carolina
Franklin,MN,Minnesota
Jamesville,NC,North Carolina
Shoal Creek Drive,MO,Missouri
Morley,MI,Michigan
Roachester,OH,Ohio
Fort Jones,CA,California
Willsboro Point,NY,New York
Kooskia,ID,Idaho
East Freedom,PA,Pennsylvania
Martinsburg,MO,Missouri
Bingen,WA,Washington
St. Rose,IL,Illinois
Newcastle,TX,Texas
Fields Landing,CA,California
Blue Ridge Shores,VA,Virginia
Oak Hill,MI,Michigan
Ochelata,OK,Oklahoma
Cedarville,MD,Maryland
Austinburg,OH,Ohio
Carlls Corner,NJ,New Jersey
Echo,OR,Oregon
Zeb,OK,Oklahoma
Chaplin,KY,Kentucky
Interlaken,NY,New York
Whittemore,IA,Iowa
Yankeetown,FL,Florida
Point Comfort,TX,Texas
Coolidge,GA,Georgia
Cairnbrook,PA,Pennsylvania
Island,KY,Kentucky
Onyx,CA,California
Minnesota Lake,MN,Minnesota
Alexandria,OH,Ohio
Park Ridge,WI,Wisconsin
Irondale,MO,Missouri
Tolani Lake,AZ,Arizona
Wibaux,MT,Montana
Cygnet,OH,Ohio
Crosswicks,NJ,New Jersey
Kelso,MO,Missouri
Newton,GA,Georgia
Canova,NM,New Mexico
Mechanicsville,CT,Connecticut
Sunset Valley,TX,Texas
Ernest,PA,Pennsylvania
Townsend,TN,Tennessee
Pinewood,SC,South Carolina
Danforth,IL,Illinois
Riverlea,OH,Ohio
Edgewood,IA,Iowa
Gurley,AL,Alabama
Moose Creek,AK,Alaska
Tiger,GA,Georgia
Alberton,MT,Montana
Mellen,WI,Wisconsin
Pasadena Park,MO,Missouri
Lee,FL,Florida
Verona,OH,Ohio
Middleburg,VA,Virginia
La Paloma-Lost Creek,TX,Texas
Bell,FL,Florida
Wilson,LA,Louisiana
Buena Vista,CA,California
Mettawa,IL,Illinois
Richland,IA,Iowa
Norfork,AR,Arkansas
Winchester,WI,Wisconsin
Anthon,IA,Iowa
Atlanta,MO,Missouri
Tripp,SD,South Dakota
Edgeley,ND,North Dakota
Mineral,VA,Virginia
Revloc,PA,Pennsylvania
Sautee-Nacoochee,GA,Georgia
Cochranville,PA,Pennsylvania
Ripplemead,VA,Virginia
Hatfield,AR,Arkansas
Mount Morris,PA,Pennsylvania
Carlisle,SC,South Carolina
Moorland,KY,Kentucky
Kimmell,IN,Indiana
New Washington,IN,Indiana
Cross Keys,PA,Pennsylvania
Alford,FL,Florida
Roberts,ID,Idaho
Chireno,TX,Texas
Our Town,AL,Alabama
Westfield,IL,Illinois
Charter Oak,IA,Iowa
New Stuyahok,AK,Alaska
Pecan Hill,TX,Texas
Lost Nation,IL,Illinois
Tall Timbers,MD,Maryland
Patterson Heights,PA,Pennsylvania
Motley,MN,Minnesota
Macksville,KS,Kansas
Ringwood,OK,Oklahoma
Bertha,MN,Minnesota
Lane,SC,South Carolina
Pinedale,NM,New Mexico
Otis,CO,Colorado
Hecker,IL,Illinois
Falmouth,PA,Pennsylvania
Adams,OR,Oregon
South Vienna,OH,Ohio
Baneberry,TN,Tennessee
Dustin Acres,CA,California
Grayson,LA,Louisiana
Scranton,IA,Iowa
Hopkinton,IA,Iowa
Soldiers Grove,WI,Wisconsin
Ansley,NE,Nebraska
Byron,MI,Michigan
Hutsonville,IL,Illinois
Clyattville,GA,Georgia
Rauchtown,PA,Pennsylvania
Firth,ID,Idaho
Gilmore City,IA,Iowa
Springville,CA,California
Fairfield,ID,Idaho
Woodland,AL,Alabama
Damiansville,IL,Illinois
Lakewood Shores,IL,Illinois
Pollock,LA,Louisiana
Peeples Valley,AZ,Arizona
Peña Pobre,PR,Puerto Rico
Connecticut Farms,NJ,New Jersey
Blue Berry Hill,TX,Texas
Upper Santan Village,AZ,Arizona
Westminster,OH,Ohio
Richmond,LA,Louisiana
Sunnyland,IL,Illinois
Carnelian Bay,CA,California
Mountain View,CO,Colorado
German Valley,IL,Illinois
Etna Green,IN,Indiana
Letha,ID,Idaho
Round Top,NY,New York
Mountain Lake,NJ,New Jersey
Platte Woods,MO,Missouri
Hustonville,KY,Kentucky
Dodge City,AL,Alabama
Pattison,TX,Texas
Joiner,AR,Arkansas
Allenport,PA,Pennsylvania
Reedsville,WV,West Virginia
Dexter,IA,Iowa
Strathmoor Village,KY,Kentucky
Ocheyedan,IA,Iowa
Porter,OK,Oklahoma
Laura,OH,Ohio
Endeavor,WI,Wisconsin
Walnuttown,PA,Pennsylvania
Noorvik,AK,Alaska
Springfield,LA,Louisiana
Verlot,WA,Washington
Exeter,NE,Nebraska
Clark,PA,Pennsylvania
Natural Steps,AR,Arkansas
Fisk,MO,Missouri
Bluetown,TX,Texas
Hartford City,WV,West Virginia
Ducktown,TN,Tennessee
Whitefield,OK,Oklahoma
Houston Acres,KY,Kentucky
Fruitvale,TX,Texas
Atlantic,VA,Virginia
Prinsburg,MN,Minnesota
Enoree,SC,South Carolina
Booth,WV,West Virginia
Paguate,NM,New Mexico
Sorrel,LA,Louisiana
North Walpole,NH,New Hampshire
New Hamilton,MS,Mississippi
Fessenden,ND,North Dakota
St. David,IL,Illinois
Encore at Monroe,NJ,New Jersey
Ghent,KY,Kentucky
Meadville,MO,Missouri
East Frankfort,NY,New York
Winslow West,AZ,Arizona
Gallipolis Ferry,WV,West Virginia
Walnut Creek,AZ,Arizona
Beverly Beach,FL,Florida
McCool Junction,NE,Nebraska
Westcliffe,CO,Colorado
Slovan,PA,Pennsylvania
Fairchild,WI,Wisconsin
Scottsville,VA,Virginia
Keota,OK,Oklahoma
Pope,MS,Mississippi
South Bethany,DE,Delaware
Butterfield,MN,Minnesota
Good Thunder,MN,Minnesota
Ipava,IL,Illinois
Nassawadox,VA,Virginia
Elephant Head,AZ,Arizona
Hartman,AR,Arkansas
Teachey,NC,North Carolina
Maitland,PA,Pennsylvania
Branson West,MO,Missouri
Batavia,IA,Iowa
Tannersville,NY,New York
Hatley,WI,Wisconsin
McKenney,VA,Virginia
Ravia,OK,Oklahoma
Aniak,AK,Alaska
Audubon,MN,Minnesota
Veblen,SD,South Dakota
Pine Haven,WY,Wyoming
Warm Springs,GA,Georgia
Bellemont,AZ,Arizona
Adams,NE,Nebraska
Mountain Park,OK,Oklahoma
Coolville,OH,Ohio
Renaissance at Monroe,NJ,New Jersey
Schenevus,NY,New York
Dorchester,NE,Nebraska
Startex,SC,South Carolina
Cross Hill,SC,South Carolina
Schulter,OK,Oklahoma
Trenton,UT,Utah
Nunn,CO,Colorado
Thorntonville,TX,Texas
Edison,OH,Ohio
New Hampshire,OH,Ohio
Woodlawn,IL,Illinois
East Dailey,WV,West Virginia
Big Bay,MI,Michigan
Brownton,MN,Minnesota
Leakey,TX,Texas
North Chevy Chase,MD,Maryland
South Philipsburg,PA,Pennsylvania
Accord,NY,New York
Carney,OK,Oklahoma
Union Star,MO,Missouri
Promised Land,SC,South Carolina
Lakewood Village,TX,Texas
Orason,TX,Texas
Taylor Corners,CT,Connecticut
Pueblo of Sandia Village,NM,New Mexico
Newark,WV,West Virginia
Ridgeville,IN,Indiana
Parker,KS,Kansas
Caneyville,KY,Kentucky
Staatsburg,NY,New York
Valparaiso,NE,Nebraska
Coloma,WI,Wisconsin
Wilmot,SD,South Dakota
Myton,UT,Utah
Snook,TX,Texas
Hamburg,MN,Minnesota
Pineview,GA,Georgia
Beacon,IA,Iowa
Wheatland,PA,Pennsylvania
McLaughlin,SD,South Dakota
Low Mountain,AZ,Arizona
Verdigre,NE,Nebraska
Kirkersville,OH,Ohio
Sundance,NM,New Mexico
Montross,VA,Virginia
Cordova,NM,New Mexico
Mountainburg,AR,Arkansas
Shiloh,GA,Georgia
Diablock,KY,Kentucky
Republic,OH,Ohio
Dushore,PA,Pennsylvania
Whigham,GA,Georgia
Kiester,MN,Minnesota
Richburg,NY,New York
Lyons,PA,Pennsylvania
Graeagle,CA,California
Grand Mound,IA,Iowa
Cecilia,KY,Kentucky
Dry Tavern,PA,Pennsylvania
Dustin,OK,Oklahoma
Centralia,KS,Kansas
Montrose,SD,South Dakota
Palmyra,UT,Utah
Clara,MS,Mississippi
Fort Towson,OK,Oklahoma
Meadow Bridge,WV,West Virginia
River Falls,AL,Alabama
Dearborn,MO,Missouri
Cordova,MD,Maryland
New Cuyama,CA,California
Hemlock,NY,New York
Camargo,IL,Illinois
Eek,AK,Alaska
Thebes,IL,Illinois
Roanoke,LA,Louisiana
Stephen,MN,Minnesota
Charleston,UT,Utah
Cortland,NE,Nebraska
Shenandoah Retreat,VA,Virginia
Tivoli,TX,Texas
Brewster,MN,Minnesota
Darrtown,OH,Ohio
San Simeon,CA,California
Rest Haven,IL,Illinois
Portland,PA,Pennsylvania
Hulbert,OK,Oklahoma
Stewartsville,NJ,New Jersey
Coward,SC,South Carolina
Smelterville,ID,Idaho
Timbercreek Canyon,TX,Texas
Andover,OH,Ohio
Irene,SD,South Dakota
Deercroft,NC,North Carolina
St. Leonard,MD,Maryland
Sherando,VA,Virginia
Leslie,AR,Arkansas
Terry,MT,Montana
Tecolotito,NM,New Mexico
Irvona,PA,Pennsylvania
Rockvale,CO,Colorado
Elk Horn,IA,Iowa
Ravenwood,MO,Missouri
Granada,CO,Colorado
West Hamlin,WV,West Virginia
Lake Timberline,MO,Missouri
Washington Crossing,NJ,New Jersey
Vayas,PR,Puerto Rico
Stanton,TN,Tennessee
Zearing,IA,Iowa
Benzonia,MI,Michigan
Glidden,TX,Texas
Winchester,KS,Kansas
Lake Petersburg,IL,Illinois
Oceanville,NJ,New Jersey
Noxapater,MS,Mississippi
Ramblewood,PA,Pennsylvania
Dayton,ID,Idaho
Wrightstown,NJ,New Jersey
Valier,MT,Montana
Gibson,TN,Tennessee
Helen,GA,Georgia
Marble,NC,North Carolina
Grannis,AR,Arkansas
Pettisville,OH,Ohio
Sabin,MN,Minnesota
Lafayette,MN,Minnesota
Converse,SC,South Carolina
Trimble,MO,Missouri
Atlasburg,PA,Pennsylvania
Proctorville,OH,Ohio
Shakertowne,MO,Missouri
East Avon,NY,New York
East Pecos,NM,New Mexico
Berthold,ND,North Dakota
Kachemak,AK,Alaska
Old Hundred,NC,North Carolina
DISH,TX,Texas
Cleveland,UT,Utah
New Baltimore,NY,New York
Boykin,AL,Alabama
Appleby,TX,Texas
Crown College,MN,Minnesota
Melrose,OR,Oregon
Waldron,MI,Michigan
Carlisle,IN,Indiana
Unionville,NY,New York
West Milford,WV,West Virginia
Waterford,OH,Ohio
Holden,UT,Utah
Rowesville,SC,South Carolina
Dunlo,PA,Pennsylvania
Crystal Springs,AR,Arkansas
Gilman,IA,Iowa
St. Paul,KS,Kansas
Derby,OH,Ohio
Avon,AL,Alabama
Yukon,PA,Pennsylvania
Oxford,WI,Wisconsin
Pittsford,MI,Michigan
Fonda,IA,Iowa
Keystone,SD,South Dakota
Hayden,IN,Indiana
Odessa,NY,New York
Bokchito,OK,Oklahoma
Ethel,MS,Mississippi
Barlow,KY,Kentucky
Wilton,WI,Wisconsin
Hickory,PA,Pennsylvania
Park Crest,PA,Pennsylvania
Tuxedo Park,NY,New York
Lynnville,IA,Iowa
Adell,WI,Wisconsin
Lake Milton,OH,Ohio
Callaway,NE,Nebraska
Glenwood,NE,Nebraska
Ursa,IL,Illinois
White Plains,AL,Alabama
Makanda,IL,Illinois
South Dayton,NY,New York
Francisco,IN,Indiana
Eastville,VA,Virginia
Enfield,IL,Illinois
Dayton,PA,Pennsylvania
Ava,IL,Illinois
Middle Point,OH,Ohio
Center Ridge,AR,Arkansas
Friant,CA,California
Valencia,PA,Pennsylvania
South Mansfield,LA,Louisiana
Niangua,MO,Missouri
Kenwood,CA,California
Tallula,IL,Illinois
Bancroft,WI,Wisconsin
Botsford,CT,Connecticut
Clintonville,PA,Pennsylvania
Laurel Heights,NJ,New Jersey
Fairmount,IL,Illinois
Star Lake,NY,New York
Industry,IL,Illinois
Rice Tracts,TX,Texas
North Adams,MI,Michigan
Elliott,IA,Iowa
Charlton Heights,WV,West Virginia
Sylvan Hills,PA,Pennsylvania
Miller,OH,Ohio
Upton,KY,Kentucky
East Rochester,PA,Pennsylvania
Michigantown,IN,Indiana
Johnson City,OR,Oregon
Republic,MI,Michigan
Emily,MN,Minnesota
Sledge,MS,Mississippi
Pinecroft,PA,Pennsylvania
Beaver Creek,MD,Maryland
Wylandville,PA,Pennsylvania
Iron Station,NC,North Carolina
New Village,NJ,New Jersey
Eva,AL,Alabama
Quiogue,NY,New York
Fillmore,NY,New York
Carlsbad,TX,Texas
Fountain Lake,AR,Arkansas
Beverly Hills,MO,Missouri
Cowden,IL,Illinois
Parma,MI,Michigan
Lowell,OH,Ohio
Parmelee,SD,South Dakota
Glennallen,AK,Alaska
Woodland,MN,Minnesota
Steinhatchee,FL,Florida
Paxton,NE,Nebraska
Waite Hill,OH,Ohio
Woodbourne,NY,New York
Deep Run,NC,North Carolina
Cokeville,WY,Wyoming
Umapine,OR,Oregon
Williston,TN,Tennessee
Napaskiak,AK,Alaska
Belt,MT,Montana
Gilberton,PA,Pennsylvania
Wishram,WA,Washington
Urbanna,VA,Virginia
Colver,PA,Pennsylvania
Foot of Ten,PA,Pennsylvania
Maringouin,LA,Louisiana
Rose Creek,MN,Minnesota
Fithian,IL,Illinois
Clover,VA,Virginia
Cecil,WI,Wisconsin
Mappsville,VA,Virginia
Bismarck,IL,Illinois
Cumming,IA,Iowa
West Mountain,CT,Connecticut
Lynch,KY,Kentucky
Holly Grove,AR,Arkansas
Mountain City,TX,Texas
Orchard,NE,Nebraska
Collegeville,IN,Indiana
Spring Gardens,TX,Texas
Chapin,IL,Illinois
Oahe Acres,SD,South Dakota
Arden,DE,Delaware
Bismarck,AR,Arkansas
Newcomb,NM,New Mexico
Malverne Park Oaks,NY,New York
Creston,IL,Illinois
Coalport,PA,Pennsylvania
Nuiqsut,AK,Alaska
Quincy,OH,Ohio
Riverwood,KY,Kentucky
Ashton,IA,Iowa
Crawfordville,GA,Georgia
Hortense,GA,Georgia
Romney,IN,Indiana
Mark,IL,Illinois
Dix,IL,Illinois
Nome,TX,Texas
Conesville,IA,Iowa
Picacho,AZ,Arizona
Truro,IA,Iowa
Marble,MN,Minnesota
Kanopolis,KS,Kansas
Alma Center,WI,Wisconsin
Williamsburg,CO,Colorado
St. Francis,SD,South Dakota
Winfield,TX,Texas
Mansfield,GA,Georgia
Ingold,NC,North Carolina
Chicopee,KS,Kansas
Paradise Heights,FL,Florida
Trenton,NE,Nebraska
San Marine,OR,Oregon
Chickasaw Point,SC,South Carolina
Fair Play,MO,Missouri
Toledo,WA,Washington
Kieler,WI,Wisconsin
Milbridge,ME,Maine
Calumet,OK,Oklahoma
Central City,CO,Colorado
Hillsdale,IL,Illinois
University Park,IA,Iowa
Marianna,PA,Pennsylvania
Lake Norden,SD,South Dakota
Stantonsburg,NC,North Carolina
Titusville,NY,New York
Pretty Prairie,KS,Kansas
Ridgeley,WV,West Virginia
Livingston,WI,Wisconsin
Ottertail,MN,Minnesota
Waubay,SD,South Dakota
Manitou,KY,Kentucky
Woodland,MI,Michigan
Trafford,AL,Alabama
Evant,TX,Texas
San Jose,IL,Illinois
Rebersburg,PA,Pennsylvania
Urich,MO,Missouri
Fort Green Springs,FL,Florida
Embarrass,WI,Wisconsin
Mariaville Lake,NY,New York
Los Ebanos,TX,Texas
Hammond,IL,Illinois
Wapanucka,OK,Oklahoma
Hot Springs,NC,North Carolina
Byromville,GA,Georgia
Asbury,MO,Missouri
Dows,IA,Iowa
Rock Point,AZ,Arizona
Drakesboro,KY,Kentucky
Claypool,IN,Indiana
Sutherland,IA,Iowa
Briarcliffe Acres,SC,South Carolina
Ojo Amarillo,NM,New Mexico
Chadwick,IL,Illinois
Tiki Gardens,HI,Hawaii
Symsonia,KY,Kentucky
Forestville,PA,Pennsylvania
Strasburg,IL,Illinois
Walnut Grove,MO,Missouri
Saxtons River,VT,Vermont
Bloomingburg,NY,New York
Union Valley,TX,Texas
Bancroft,KY,Kentucky
Grantsville,WV,West Virginia
Gem Lake,MN,Minnesota
Marston,MO,Missouri
Deal,NJ,New Jersey
Floyd,VA,Virginia
Nezperce,ID,Idaho
Bull Creek,MO,Missouri
Amo,IN,Indiana
Thompsonville,IL,Illinois
Rolla,KS,Kansas
Crawfordsville,AR,Arkansas
Franklin,WV,West Virginia
Manistee Lake,MI,Michigan
Markleville,IN,Indiana
Hillsboro,IN,Indiana
Mecosta,MI,Michigan
Mole Lake,WI,Wisconsin
Old Green,OK,Oklahoma
Petros,TN,Tennessee
Fox River,AK,Alaska
Millburg,MI,Michigan
Polkville,NC,North Carolina
Woodland Mills,TN,Tennessee
Gaston,OR,Oregon
Smyer,TX,Texas
Danville,MD,Maryland
Laurelville,OH,Ohio
Harmony,NC,North Carolina
Dillard,OR,Oregon
Laurel Park,VA,Virginia
Sunfish Lake,MN,Minnesota
Madison Place,OH,Ohio
Great Cacapon,WV,West Virginia
Como,IL,Illinois
Painted Hills,IN,Indiana
Carp Lake,MI,Michigan
Cadyville,NY,New York
Langford,SD,South Dakota
Soldier Creek,SD,South Dakota
Elma,IA,Iowa
Lakeshore Gardens-Hidden Acres,TX,Texas
Cosmos,MN,Minnesota
Laurel Run,PA,Pennsylvania
Richmond,KS,Kansas
Orleans,IA,Iowa
Hoytsville,UT,Utah
Crown City,OH,Ohio
Oakwood,OH,Ohio
Keithsburg,IL,Illinois
Patriot,IN,Indiana
Oak Ridge,TX,Texas
Marysvale,UT,Utah
Laona,WI,Wisconsin
Bairdford,PA,Pennsylvania
Hartwick Seminary,NY,New York
Washburn,IA,Iowa
Danforth,ME,Maine
Buckhorn,PA,Pennsylvania
Hornersville,MO,Missouri
Friendship,OH,Ohio
